(2396.5,3217.45)
(2388.45,3202.0)
(2395.45,3215.2)
(2400.1,3221.0)
(2386.65,3215.5)
(2394.0,3215.05)
(2398.0,3231.95)
(2399.9,3233.95)
(2408.4,3249.9)
(2413.55,3194.7)
(2434.4,3220.3)
(2396.55,3214.6)
(2385.05,3219.95)
(2404.3,3234.1)
(2394.7,3225.25)
(2411.45,3212.1)
(2396.05,3217.85)
(2421.5,3210.0)
(2417.2,3200.0)
(2392.3,3220.55)
(2393.0,3216.15)
(2419.6,3200.5)
(2388.25,3209.2)
(2398.0,3215.9)
(2390.0,3213.6)
(2396.5,3211.95)
(2423.15,3200.95)
(2402.15,3231.0)
(2393.0,3215.0)
(2396.45,3215.05)
(2395.25,3215.0)
(2401.05,3233.0)
(2396.25,3213.0)
(2390.75,3221.05)
(2389.6,3213.9)
(2401.5,3232.9)
(2391.4,3210.4)
(2384.05,3219.35)
(2397.1,3217.05)
(2401.5,3215.15)
(2393.2,3222.3)
(2409.95,3245.8)
(2391.0,3215.3)
(2391.3,3216.7)
(2396.25,3211.35)
(2416.85,3200.0)
(2408.5,3248.0)
(2392.0,3210.5)
(2386.15,3220.0)
(2421.0,3201.0)
(2392.5,3216.0)
(2415.15,3200.1)
(2421.85,3212.0)
(2388.55,3218.5)
(2432.0,3220.7)
(2396.75,3226.2)
(2411.95,3212.0)
(2392.7,3211.8)
(2419.0,3200.15)
(2395.1,3215.2)
(2406.5,3233.65)
(2386.0,3220.9)
(2402.75,3218.1)
(2400.25,3237.0)
(2388.35,3219.0)
(2426.15,3201.0)
(2393.0,3221.0)
(2393.35,3214.25)
(2394.8,3207.9)
(2386.75,3219.55)
(2403.0,3216.55)
(2389.0,3221.7)
(2391.5,3215.4)
(2399.4,3215.05)
(2395.55,3215.55)
(2411.0,3210.65)
(2390.4,3209.1)
(2422.75,3211.3)
(2394.9,3215.25)
(2388.5,3215.95)
(2396.7,3218.25)
(2411.0,3239.75)
(2388.65,3200.0)
(2394.2,3216.0)
(2431.8,3216.3)
(2393.1,3213.35)
(2394.85,3210.05)
(2405.0,3235.0)
(2415.15,3206.0)
(2393.85,3228.2)
(2387.3,3213.85)
(2403.0,3236.0)
(2394.55,3215.55)
(2390.0,3217.1)
(2387.7,3216.9)
(2428.1,3219.2)
(2413.4,3194.0)
(2401.3,3217.55)
(2422.95,3210.65)
(2392.85,3215.0)
(2390.95,3215.0)
(2389.5,3203.35)
(2435.45,3225.3)
(2402.8,3234.0)
(2411.75,3249.0)
(2387.95,3217.4)
(2387.35,3216.3)
(2412.45,3212.1)
(2386.5,3212.1)
(2414.9,3200.25)
(2390.1,3214.75)
(2403.9,3217.1)
(2395.6,3218.1)
(2384.5,3218.6)
(2429.9,3223.2)
(2391.5,3215.9)
(2397.05,3215.25)
(2410.0,3239.35)
(2404.6,3241.0)
(2391.0,3213.65)
(2395.0,3215.0)
(2400.0,3228.5)
(2394.35,3215.75)
(2397.95,3215.85)
(2394.25,3216.95)
(2409.35,3210.0)
(2400.1,3230.95)
(2396.7,3217.0)
(2404.4,3217.75)
(2395.5,3216.6)
(2385.65,3221.2)
(2394.0,3216.0)
(2421.2,3202.05)
(2394.3,3225.35)
(2395.7,3206.5)
(2389.0,3217.05)
(2388.25,3209.0)
(2393.0,3210.05)
(2386.55,3219.85)
(2393.0,3216.8)
(2400.0,3217.0)
(2397.15,3233.0)
(2422.95,3211.05)
(2389.0,3223.0)
(2392.0,3229.0)
(2394.3,3219.05)
(2390.6,3216.85)
(2401.95,3231.75)
(2386.55,3220.05)
(2413.2,3212.7)
(2404.0,3234.7)
(2394.35,3215.75)
(2420.3,3201.0)
(2391.2,3201.8)
(2401.6,3215.3)
(2396.2,3216.0)
(2401.7,3229.15)
(2407.15,3249.0)
(2431.6,3220.25)
(2391.15,3213.15)
(2433.15,3218.0)
(2393.6,3214.0)
(2389.35,3210.0)
(2389.05,3220.05)
(2393.0,3215.0)
(2404.05,3228.9)
(2420.1,3201.8)
(2387.65,3219.75)
(2399.5,3228.2)
(2399.45,3236.35)
(2414.0,3195.65)
(2400.3,3236.65)
(2393.8,3207.75)
(2413.5,3196.5)
(2394.95,3214.95)
(2422.4,3200.0)
(2392.95,3208.75)
(2395.25,3216.85)
(2390.6,3218.85)
(2387.85,3209.0)
(2400.0,3219.05)
(2405.0,3233.05)
(2416.85,3208.7)
(2392.25,3214.7)
(2395.55,3209.7)
(2422.0,3213.15)
(2410.65,3210.4)
(2422.5,3199.85)
(2424.5,3211.3)
(2396.65,3219.85)
(2396.0,3222.95)
(2390.5,3213.2)
(2390.75,3204.5)
(2400.55,3217.3)
(2401.0,3231.45)
(2403.55,3237.75)
(2392.35,3210.4)
(2417.2,3200.55)
(2401.9,3228.4)
(2391.1,3213.8)
(2395.0,3215.05)
(2400.0,3216.15)
(2391.8,3216.0)
(2392.85,3215.65)
(2439.6,3225.1)
(2391.8,3215.05)
(2390.75,3221.05)
(2415.2,3199.65)
(2393.1,3222.0)
(2409.7,3248.55)
(2434.85,3220.05)
(2386.6,3200.05)
(2398.5,3215.05)
(2417.05,3200.4)
(2396.35,3211.5)
(2387.05,3216.1)
(2421.5,3210.6)
(2390.55,3218.05)
(2421.75,3210.95)
(2394.1,3210.0)
(2391.95,3217.5)
(2397.0,3213.6)
(2423.0,3211.15)
(2392.9,3214.0)
(2430.35,3212.0)
(2389.95,3212.0)
(2393.45,3213.95)
(2395.3,3214.25)
(2401.9,3230.5)
(2394.8,3214.1)
(2430.25,3216.7)
(2412.35,3209.85)
(2403.3,3244.0)
(2415.4,3224.6)
(2388.25,3220.0)
(2397.2,3217.65)
(2385.75,3220.05)
(2403.0,3233.0)
(2421.2,3201.85)
(2415.75,3196.0)
(2416.65,3200.5)
(2400.6,3237.0)
(2430.7,3218.0)
(2398.0,3216.8)
(2395.2,3235.0)
(2425.0,3208.05)
(2394.75,3212.6)
(2396.45,3216.0)
(2393.1,3215.8)
(2388.55,3213.05)
(2386.55,3216.8)
(2418.4,3212.8)
(2419.7,3199.0)
(2413.35,3213.35)
(2415.6,3249.4)
(2412.35,3240.0)
(2394.0,3215.0)
(2387.85,3214.25)
(2387.25,3217.0)
(2392.2,3216.0)
(2401.6,3215.3)
(2395.05,3215.6)
(2403.05,3231.55)
(2393.95,3215.8)
(2395.4,3207.0)
(2397.2,3217.8)
(2395.0,3217.0)
(2423.6,3210.5)
(2386.65,3219.3)
(2393.5,3215.4)
(2399.2,3234.15)
(2386.5,3217.0)
(2400.0,3228.35)
(2390.55,3210.7)
(2415.2,3200.3)
(2392.9,3215.3)
(2396.1,3211.05)
(2397.1,3216.35)
(2417.6,3201.45)
(2431.2,3220.0)
(2389.0,3210.0)
(2422.45,3211.0)
(2392.45,3218.35)
(2402.8,3233.15)
(2392.0,3215.0)
(2443.45,3223.9)
(2400.25,3229.0)
(2392.65,3199.45)
(2384.5,3218.3)
(2397.2,3215.25)
(2402.8,3215.25)
(2404.3,3230.35)
(2404.8,3234.6)
(2389.95,3205.8)
(2392.0,3209.65)
(2393.75,3213.95)
(2403.05,3230.1)
(2400.0,3247.25)
(2393.15,3217.4)
(2414.2,3200.0)
(2404.6,3243.7)
(2392.95,3215.0)
(2394.2,3215.05)
(2401.7,3216.5)
(2390.75,3221.05)
(2392.6,3215.95)
(2390.5,3216.2)
(2415.3,3208.8)
(2393.5,3217.0)
(2421.0,3210.95)
(2390.0,3221.0)
(2393.1,3209.55)
(2388.0,3200.05)
(2393.4,3211.65)
(2420.75,3200.95)
(2430.9,3220.9)
(2390.3,3211.35)
(2400.15,3217.55)
(2396.85,3217.2)
(2395.0,3214.1)
(2395.35,3221.35)
(2388.3,3209.0)
(2395.05,3210.05)
(2397.75,3231.95)
(2411.2,3210.3)
(2422.25,3200.1)
(2399.0,3218.85)
(2392.45,3214.5)
(2403.35,3216.3)
(2392.45,3218.9)
(2390.1,3215.9)
(2391.0,3210.55)
(2403.9,3213.65)
(2399.7,3230.25)
(2390.05,3218.05)
(2422.2,3200.3)
(2394.85,3212.5)
(2397.45,3213.8)
(2391.85,3216.05)
(2435.05,3221.4)
(2415.05,3198.3)
(2402.5,3228.55)
(2412.15,3212.85)
(2394.15,3213.2)
(2404.55,3235.0)
(2394.25,3222.0)
(2394.5,3227.25)
(2393.8,3216.2)
(2392.95,3216.0)
(2389.7,3221.95)
(2386.6,3220.05)
(2391.5,3215.05)
(2416.0,3200.25)
(2396.15,3211.5)
(2395.0,3222.1)
(2400.35,3230.55)
(2394.5,3213.0)
(2395.25,3213.6)
(2393.3,3215.5)
(2412.7,3210.75)
(2415.4,3200.4)
(2405.3,3240.65)
(2411.5,3210.25)
(2417.5,3213.65)
(2385.65,3220.4)
(2393.0,3209.5)
(2421.95,3201.85)
(2395.8,3210.35)
(2390.95,3215.05)
(2385.05,3216.95)
(2423.15,3210.5)
(2422.5,3222.15)
(2388.55,3216.05)
(2442.5,3221.85)
(2390.5,3215.5)
(2411.35,3249.0)
(2387.5,3200.0)
(2421.15,3201.2)
(2396.7,3221.25)
(2391.8,3215.9)
(2390.0,3218.0)
(2404.35,3234.95)
(2387.35,3212.0)
(2400.45,3236.2)
(2383.05,3219.05)
(2393.95,3215.05)
(2392.75,3220.6)
(2403.0,3216.95)
(2395.0,3215.5)
(2394.95,3215.0)
(2422.1,3201.25)
(2390.85,3217.75)
(2393.0,3217.0)
(2393.05,3215.2)
(2416.0,3195.0)
(2395.05,3209.0)
(2429.9,3219.3)
(2401.15,3228.95)
(2403.55,3233.85)
(2395.0,3219.95)
(2397.0,3213.55)
(2431.2,3222.05)
(2399.05,3233.0)
(2389.5,3206.6)
(2393.75,3215.75)
(2395.2,3215.1)
(2403.85,3238.25)
(2410.95,3238.6)
(2394.15,3214.55)
(2401.05,3235.2)
(2395.9,3216.95)
(2397.25,3217.0)
(2390.75,3221.05)
(2386.15,3217.15)
(2388.5,3219.7)
(2402.95,3219.7)
(2401.7,3228.85)
(2391.85,3210.0)
(2405.7,3247.7)
(2414.65,3198.85)
(2385.6,3222.1)
(2398.7,3217.0)
(2401.6,3215.3)
(2415.8,3208.65)
(2390.0,3210.7)
(2387.95,3209.0)
(2422.2,3210.95)
(2395.9,3213.55)
(2404.3,3215.5)
(2393.35,3214.0)
(2396.45,3216.0)
(2404.05,3233.1)
(2403.1,3234.0)
(2392.05,3218.4)
(2415.0,3199.5)
(2412.0,3212.75)
(2399.0,3234.55)
(2397.0,3216.1)
(2396.0,3217.5)
(2397.7,3215.3)
(2421.85,3213.35)
(2394.6,3214.7)
(2392.0,3210.45)
(2420.75,3200.05)
(2403.05,3230.0)
(2396.0,3233.75)
(2386.5,3218.95)
(2395.0,3226.0)
(2395.7,3215.5)
(2421.9,3211.4)
(2419.85,3212.7)
(2394.4,3218.0)
(2390.9,3211.7)
(2425.4,3208.1)
(2402.2,3229.05)
(2387.35,3211.3)
(2393.0,3214.9)
(2397.0,3217.05)
(2418.1,3196.0)
(2389.25,3213.1)
(2385.25,3218.5)
(2430.3,3219.05)
(2395.5,3212.2)
(2392.3,3216.35)
(2389.2,3214.0)
(2401.35,3239.0)
(2400.7,3229.6)
(2403.0,3216.1)
(2397.1,3213.05)
(2389.5,3222.2)
(2399.65,3216.4)
(2421.4,3203.25)
(2392.0,3199.0)
(2390.8,3221.95)
(2395.05,3217.5)
(2433.55,3221.05)
(2403.85,3233.85)
(2397.0,3211.45)
(2389.2,3206.6)
(2395.05,3213.85)
(2387.2,3210.05)
(2394.6,3213.75)
(2396.3,3215.9)
(2393.0,3215.05)
(2421.15,3202.25)
(2415.6,3200.4)
(2407.85,3245.0)
(2387.95,3201.35)
(2392.75,3199.45)
(2429.9,3217.5)
(2423.65,3211.15)
(2388.05,3216.0)
(2385.05,3217.5)
(2415.35,3209.05)
(2396.05,3221.75)
(2401.75,3237.3)
(2413.3,3210.2)
(2387.15,3221.5)
(2390.7,3215.5)
(2400.75,3232.7)
(2405.05,3240.45)
(2382.5,3220.05)
(2400.05,3228.25)
(2392.9,3215.35)
(2393.55,3212.6)
(2384.0,3219.05)
(2392.0,3215.6)
(2393.5,3215.0)
(2390.75,3221.5)
(2410.05,3247.65)
(2404.75,3215.5)
(2396.9,3214.3)
(2405.2,3236.75)
(2421.9,3210.25)
(2395.6,3213.95)
(2385.0,3222.55)
(2395.0,3213.0)
(2398.4,3217.0)
(2416.0,3198.25)
(2401.05,3229.0)
(2402.75,3215.45)
(2431.4,3217.35)
(2393.5,3214.0)
(2392.05,3213.6)
(2391.0,3211.7)
(2393.95,3215.05)
(2393.9,3216.6)
(2394.0,3210.95)
(2406.5,3241.45)
(2417.9,3200.5)
(2395.95,3218.0)
(2395.5,3215.5)
(2396.65,3215.05)
(2396.35,3217.5)
(2424.5,3207.35)
(2423.2,3210.85)
(2413.85,3195.0)
(2394.95,3232.5)
(2390.1,3215.65)
(2383.1,3216.0)
(2399.7,3215.15)
(2425.4,3213.4)
(2393.0,3212.4)
(2403.75,3217.95)
(2416.55,3203.0)
(2402.95,3216.95)
(2406.0,3237.55)
(2401.6,3215.3)
(2412.05,3212.6)
(2392.55,3218.3)
(2393.85,3216.05)
(2391.5,3216.3)
(2416.0,3200.0)
(2406.0,3244.35)
(2392.0,3214.05)
(2389.6,3217.0)
(2390.1,3218.05)
(2431.5,3220.25)
(2394.05,3215.55)
(2392.0,3210.45)
(2420.7,3212.45)
(2393.05,3214.75)
(2390.35,3222.0)
(2399.95,3217.25)
(2420.3,3203.1)
(2401.85,3234.1)
(2400.95,3225.7)
(2400.0,3237.8)
(2393.45,3221.9)
(2412.0,3210.25)
(2390.15,3215.0)
(2420.45,3200.75)
(2418.1,3193.75)
(2437.15,3222.0)
(2419.7,3211.85)
(2405.0,3231.25)
(2388.0,3219.3)
(2396.55,3211.4)
(2395.2,3218.75)
(2394.9,3214.35)
(2395.15,3222.0)
(2396.05,3216.95)
(2384.3,3217.95)
(2400.75,3236.0)
(2430.55,3221.25)
(2414.75,3201.7)
(2404.55,3232.9)
(2396.45,3210.0)
(2400.9,3231.0)
(2396.0,3215.9)
(2390.75,3221.05)
(2388.0,3209.5)
(2392.7,3209.95)
(2397.4,3215.0)
(2437.6,3221.3)
(2401.7,3230.45)
(2390.3,3210.5)
(2387.6,3210.65)
(2398.8,3216.1)
(2395.65,3217.2)
(2406.0,3241.4)
(2396.0,3213.95)
(2385.55,3219.05)
(2400.0,3223.0)
(2436.75,3220.05)
(2401.6,3210.2)
(2387.8,3220.9)
(2390.0,3220.5)
(2385.05,3218.1)
(2390.75,3221.05)
(2401.0,3217.0)
(2392.05,3210.45)
(2394.95,3230.2)
(2396.55,3218.45)
(2401.35,3233.0)
(2384.05,3219.0)
(2399.35,3215.1)
(2388.8,3206.8)
(2431.3,3216.5)
(2393.85,3215.45)
(2397.8,3223.0)
(2392.5,3214.15)
(2392.75,3213.1)
(2401.05,3229.85)
(2387.8,3209.05)
(2391.7,3215.05)
(2392.2,3214.6)
(2387.7,3208.0)
(2417.15,3199.55)
(2392.8,3215.6)
(2404.85,3232.0)
(2395.65,3209.1)
(2394.1,3215.05)
(2394.45,3214.1)
(2419.9,3211.8)
(2390.25,3220.2)
(2432.5,3218.25)
(2392.45,3215.05)
(2432.55,3218.0)
(2385.0,3220.0)
(2390.3,3217.0)
(2429.75,3219.2)
(2406.0,3231.1)
(2387.45,3201.5)
(2411.85,3211.7)
(2413.1,3249.7)
(2390.3,3212.75)
(2416.05,3196.45)
(2411.0,3210.75)
(2393.75,3209.95)
(2400.45,3236.5)
(2402.0,3236.0)
(2405.55,3241.9)
(2392.95,3217.0)
(2396.0,3217.6)
(2390.95,3214.55)
(2388.8,3216.8)
(2391.8,3213.45)
(2402.55,3232.45)
(2388.45,3203.05)
(2439.05,3220.6)
(2401.3,3231.65)
(2405.75,3237.6)
(2415.75,3211.8)
(2386.35,3216.75)
(2392.45,3216.2)
(2397.7,3217.25)
(2391.3,3222.0)
(2394.55,3222.1)
(2389.8,3217.0)
(2391.85,3210.45)
(2392.2,3212.9)
(2395.2,3213.75)
(2396.1,3215.15)
(2394.95,3212.15)
(2420.55,3200.75)
(2392.5,3215.2)
(2423.15,3210.6)
(2397.15,3217.25)
(2397.4,3211.0)
(2401.6,3228.35)
(2415.85,3200.1)
(2415.1,3206.0)
(2411.5,3212.25)
(2396.05,3216.35)
(2396.4,3215.25)
(2422.35,3210.75)
(2399.5,3214.4)
(2400.5,3237.1)
(2397.5,3215.35)
(2392.15,3212.55)
(2391.8,3200.95)
(2396.1,3216.05)
(2396.8,3217.0)
(2410.55,3243.0)
(2404.9,3232.25)
(2400.0,3215.3)
(2421.65,3203.05)
(2424.75,3206.65)
(2421.4,3201.2)
(2393.0,3212.55)
(2418.6,3201.05)
(2414.65,3201.45)
(2395.0,3216.4)
(2384.45,3223.0)
(2425.0,3211.45)
(2415.7,3200.3)
(2415.0,3211.5)
(2400.0,3230.5)
(2394.0,3211.0)
(2390.1,3218.05)
(2401.1,3210.05)
(2396.25,3213.3)
(2385.4,3218.8)
(2423.15,3211.1)
(2405.0,3238.6)
(2391.5,3215.75)
(2414.15,3194.4)
(2404.3,3217.5)
(2398.0,3214.0)
(2393.25,3213.05)
(2394.7,3215.05)
(2402.55,3230.1)
(2395.5,3215.0)
